procurement_line_item_id,procurement_process_id,procurement_release_id,procurement_event_id,source,tender_reference,title,buyer,country,publication_date,closing_date,matched_iati_identifier,procurement_category,line_item_description,product_family,equipment_entity_id,manufacturer_names,manufacturer_entity_ids,manufacturer_match_method,manufacturer_match_confidence,product_evidence,model_evidence,product_name_evidence,manufacturer_evidence,match_confidence,match_status,match_evidence,recommended_action
proc_item_0c84893cf1f0efcb692f,proc_process_a38104c263e89a07ca86,proc_release_d6f0694aa1283e4ec992,proc_51be0324b3f5ce22,World Bank,UG-PSFU-126531-GO-RFB,Supply and delivery of crockery and cutlery,Private Sector Foundation Uganda,Uganda,2019-09-05,2019-09-11,,,Supply and delivery of crockery and cutlery,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_0ad79524c540d28ceadc,proc_process_f26806fc2429c4a352c2,proc_release_e3de926277b105c1043a,proc_9b8ca97b29a1bf19,World Bank,UG-PSFU-116030-NC-DIR,Enhancement of the Business Business Registration System for URSB,Private Sector Foundation Uganda,Uganda,2019-08-23,2019-10-07,,,Enhancement of the Business Business Registration System for URSB,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_109da8337693a29a4648,proc_process_6cf823bed05dd1fc69e6,proc_release_4b1b08c5a407d1e3cca8,proc_700691ae975e13d8,World Bank,UG-MOH-99087-NC-DIR,Servicing and Maintenance of 19 Digital X-ray Machines,,Uganda,2019-08-09,,,Medical Devices,x-ray,X-Ray System,,,,,0.0,x-ray,,,,75.0,MATCHED_PRODUCT_FAMILY,product family phrase: x-ray,Identify compliant principal/manufacturer and validate tender specifications.
proc_item_394ba2a6e7027164b78e,proc_process_b44060bb1e6c09853cfb,proc_release_93e86fdffcc226afa993,proc_30a30c0d8eab4664,World Bank,UG-MWE-113265-CS-QCBS,LOT 2: Preparation of 2 Catchment Management Plans for Sezibwa and Okweng in Kyoga WMZ,Ministry of Water and Environment,Uganda,2019-08-04,2019-08-20,,,LOT 2: Preparation of 2 Catchment Management Plans for Sezibwa and Okweng in Kyoga WMZ,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_c93dde6a737b3dcb7067,proc_process_624154f1d2ee602eaaed,proc_release_08bfca6a15c69d1c0ed6,proc_a6ada57a3e74bfa6,World Bank,UG-MWE-65575-CS-QCBS,Preparation of Albert WMZ Water Resources Strategy and Action Plan,Ministry of Water and Environment,Uganda,2019-08-02,2019-08-20,,,Preparation of Albert WMZ Water Resources Strategy and Action Plan,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_f8b17ee781e39129059f,proc_process_56d76f341998c95b719d,proc_release_6c5c9a2b6e36ab1254ad,proc_c2751e5531e7508e,World Bank,UG-MWE-65546-CS-QCBS,LOT 1: Preparation of 2 Catchment Management Plans for Nyamugasani & Kafu in Albert WMZ.,Ministry of Water and Environment,Uganda,2019-08-02,2019-08-20,,,LOT 1: Preparation of 2 Catchment Management Plans for Nyamugasani & Kafu in Albert WMZ.,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_8139c0120532a6303f64,proc_process_18adae71931befec65a5,proc_release_2fe4c99963b40f04e34a,proc_20f5fab2bb575a87,World Bank,UG-MWE-89181-CS-QCBS,Consultancy services to carry out Feasibility Studies for Amagoro Irrigation Scheme in Tororo District,Ministry of Water and Environment,Uganda,2019-06-27,2019-01-29,,,Consultancy services to carry out Feasibility Studies for Amagoro Irrigation Scheme in Tororo District,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_fd6beec080e449c993a2,proc_process_089c8e5bd9a93c1c5f03,proc_release_244d7cbd256c7cea76bf,proc_a20954d5d364cb20,World Bank,UG-MAAIF-100079-CS-QCBS,Consultancy services to conduct Feasibility studies at Aswa Irrigation Scheme in Nwoya District and Ayila Irrigation Scheme in Amuru District (Lot 2),"Ministry of Agriculture, Animal Industry and Fisheries",Uganda,2019-04-23,2019-05-14,,,Consultancy services to conduct Feasibility studies at Aswa Irrigation Scheme in Nwoya District and Ayila Irrigation Scheme in Amuru District (Lot 2),,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_c0644cff3138d77d5495,proc_process_605a43be46979f8dd96e,proc_release_1db25683d60389202958,proc_dd2a6c165883e2cb,World Bank,UG-MEMD-92137-CS-INDV,GBV/VAC Specialist (2 years contract),Ministry of Energy and Mineral Development,Uganda,2019-02-06,2019-02-21,,,GBV/VAC Specialist (2 years contract),,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_a1cbe8ab35df264f0173,proc_process_3b185e1b0b90a88a13e7,proc_release_792ec6c3418808fdc729,proc_11f0aecc9093dd82,World Bank,UG-MOESTS-87672-CS-QCBS,"Consultancy services to undertake a capacity skills needs Assessment, Establish occupational standards and Develop sector skills strategies and plan for manufacturing Sector","Ministry of Education, Science, Technology and Sports",Uganda,2019-01-28,2019-02-20,,,"Consultancy services to undertake a capacity skills needs Assessment, Establish occupational standards and Develop sector skills strategies and plan for manufacturing Sector",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_396d9616e8d40d8ff292,proc_process_2c8ee0b55f1bf8a4b691,proc_release_424eacab34358fe4034b,proc_1192bff955f1fb03,World Bank,UG-MOESTS-91331-CS-QCBS,"Consultancy services to under take a capacity skills needs assessment ,establish occupational standards and develop sector skills strategies and plan for the construction sector.","Ministry of Education, Science, Technology and Sports",Uganda,2019-01-28,2019-02-20,,,"Consultancy services to under take a capacity skills needs assessment ,establish occupational standards and develop sector skills strategies and plan for the construction sector.",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_10893b5203b5e72fbb7c,proc_process_92c04119f9fb366f2397,proc_release_f70941cfad61cd0e7e60,proc_24f51d6267ac3407,World Bank,UG-MOESTS-87668-CS-QCBS,"Consultancy services to undertake a capacity skills needs Assessment, Establish occupational standards and develop sector skills strategies and plan for the Agriculture sector","Ministry of Education, Science, Technology and Sports",Uganda,2019-01-11,2019-02-20,,,"Consultancy services to undertake a capacity skills needs Assessment, Establish occupational standards and develop sector skills strategies and plan for the Agriculture sector",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_257108e19edc319b4d70,proc_process_e7a9020a93b0e75f0780,proc_release_75de2ed7b535358ab821,proc_5c4874b517bafde1,World Bank,UG-MOESTS-70446-CS-INDV,Recruitment of an Office Administrator,"Ministry of Education, Science, Technology and Sports",Uganda,2018-11-07,2018-12-14,,,Recruitment of an Office Administrator,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_33958c107ef0c50be207,proc_process_bd5fac05d091e4aa75cf,proc_release_6ba79f9e63da5e87f3a2,proc_1fe3fc8ac2d2501c,World Bank,UG-MOH-61856-GO-RFB,Supply of assorted RMNCAH Medicines and Commodities,Ministry of Health,Uganda,2018-09-24,2018-11-09,,,Supply of assorted RMNCAH Medicines and Commodities,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_4c118ae2322901497e18,proc_process_104b59232a8746ef51d7,proc_release_9c0823c47b78c3b3c60a,proc_676b0d7c0323ac4a,World Bank,UG-REA-67362-CS-QCBS,Services for Independent Verification Agent for 87k connections (ERT-3 87k),Rural Electrification Agency,Uganda,2018-09-12,2018-10-02,,,Services for Independent Verification Agent for 87k connections (ERT-3 87k),,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_b64bdecebcf27fd558a9,proc_process_9791074f644cd51a416f,proc_release_8936a9ced76e0bfcb38b,proc_b6a56fcb9c24fcda,World Bank,UG-MEMD-16549-CS-QCBS,National Electrification Strategy (Study),Ministry of Energy and Mineral Development,Uganda,2018-08-02,2018-08-20,,,National Electrification Strategy (Study),,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_e9fe879bfbd97a767fbf,proc_process_9357dc6c2b4c26d7d90b,proc_release_2c5fcf6a648d28dc075f,proc_0b4c54a6fe93b277,World Bank,UG-REA-4445-CS-QCBS,Consultancy services for marketing and mobilisation for connections,Rural Electrification Agency,Uganda,2018-07-12,2018-08-02,,,Consultancy services for marketing and mobilisation for connections,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_cf97f3237e415e002560,proc_process_afdad3e3bb8ae8822802,proc_release_7b9484cbd5193403493f,proc_b81c78a08ad56936,World Bank,UG-PSFU-41519-NC-RFB,"Design, Development, Supply, Delivery, Installation and Commissioning of an Electronic Business Registration, Chattels, and Insolvency Registry System for URSB.",Private Sector Foundation Uganda,Uganda,2018-05-10,2018-06-21,,,"Design, Development, Supply, Delivery, Installation and Commissioning of an Electronic Business Registration, Chattels, and Insolvency Registry System for URSB.",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_d548e820b60fd8389cea,proc_process_d5c6bfecd558e9c2800d,proc_release_ddb6b51f4a6722caca81,proc_755d8485422be387,World Bank,UG-MOH-46051-CS-INDV,Recruitment of Procurement Specialist,Ministry of Health,Uganda,2018-05-04,2018-05-18,,,Recruitment of Procurement Specialist,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_eef6d8a095c2183f8612,proc_process_b8086ccca2de7d67ae79,proc_release_51b9d9b084123e6226eb,proc_2dde332eda049a82,World Bank,UG-MOH-48478-CS-CQS,Consultancy Services for development and dissemination of National Civil Registration & Vital Statistics (CRVS) Policy and Strategy.,Ministry of Health,Uganda,2018-05-04,2018-05-18,,,Consultancy Services for development and dissemination of National Civil Registration & Vital Statistics (CRVS) Policy and Strategy.,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_175448adbd4295ef4971,proc_process_d82e0d3577edf4dfa533,proc_release_f5ea4df8df18393ad814,proc_acc127326e6e3d52,World Bank,UG-NARO-17693-GO-RFB,Supply of Assorted Office and Laboratory Furniture for ZARDIs,,Uganda,2018-04-20,,,,Supply of Assorted Office and Laboratory Furniture for ZARDIs,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_89f7e8a603460a5e032a,proc_process_49f67fe81d556fef3dc9,proc_release_dac9e5612881411a31dd,proc_8b0c4c8f8477f8d2,World Bank,UG-NARO-17693-GO-RFB,Supply of Assorted Office and Laboratory Furniture for ZARDIs,,Uganda,2018-04-20,,,,Supply of Assorted Office and Laboratory Furniture for ZARDIs,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_0709c29b5965d9d673c3,proc_process_6d1c5f395201db4552ed,proc_release_6d5202397482cdb1b6ae,proc_48fcff071f076f24,World Bank,UG-NARO-17693-GO-RFB,Supply of Assorted Office and Laboratory Furniture for ZARDIs,,Uganda,2018-04-20,,,,Supply of Assorted Office and Laboratory Furniture for ZARDIs,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_cde79cce76fd948fcaa0,proc_process_5ff5a36b071acb8fcf16,proc_release_c960d5d8515065567c48,proc_3cabfd38a070e681,World Bank,UG-NARO-17693-GO-RFB,Supply of Assorted Office and Laboratory Furniture for ZARDIs,,Uganda,2018-04-20,,,,Supply of Assorted Office and Laboratory Furniture for ZARDIs,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_d7891258af1b362e387d,proc_process_323cf0ac5b71c009d10c,proc_release_df225e2201b4d67a06c7,proc_9c71a7c9748edffd,World Bank,UG-NARO-17693-GO-RFB,Supply of Assorted Office and Laboratory Furniture for ZARDIs,,Uganda,2018-04-20,,,,Supply of Assorted Office and Laboratory Furniture for ZARDIs,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_32dfda1eacc8bef2c219,proc_process_f9bd615d6da8f24c123c,proc_release_c76317b9bde30bb3af79,proc_0518b653b18ef1b7,World Bank,UG-NARO-17693-GO-RFB,Supply of Assorted Office and Laboratory Furniture for ZARDIs,,Uganda,2018-04-20,,,,Supply of Assorted Office and Laboratory Furniture for ZARDIs,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_59ff864789d5e66dc660,proc_process_ca2078c82117945af8dd,proc_release_c334a3bd79870dd894da,proc_9435e9923a9baf62,World Bank,UG-KCCA-9219-CS-QCBS,Consultancy Services for Mapping of sub surface drainage network in the Kampala Central Business District and designs for rehabilitation/extension of Nakivubo drainage system,Kampala Capital City Authority,Uganda,2018-04-19,2017-12-12,,,Consultancy Services for Mapping of sub surface drainage network in the Kampala Central Business District and designs for rehabilitation/extension of Nakivubo drainage system,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_b1bf214af758d56e5ece,proc_process_ddebb874483f1abec4db,proc_release_99683eaf6c73ea7455bc,proc_b08f56871a96a8f3,World Bank,UG-MEMD-16545-CS-INDV,Procurement of Technical Advisor for MEMD Coordination Unit,Ministry of Energy and Mineral Development,Uganda,2018-04-10,2018-04-27,,,Procurement of Technical Advisor for MEMD Coordination Unit,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_cf12aeb869692bb679c2,proc_process_91647731c5e988450c41,proc_release_77e466396adc9cec1e73,proc_55e15b2cfb623f1e,World Bank,UG-MWE-24816-GO-RFP,Supply of office furniture for Water Management Zone offices in Lira and Mbale,,Uganda,2018-02-14,,,,Supply of office furniture for Water Management Zone offices in Lira and Mbale,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_e87fce590771e35b3438,proc_process_3749932a13a3103d42d7,proc_release_9731eaf90d38b4950289,proc_4224e1a430e19c92,World Bank,UG-MWE-24811-GO-RFP,"Supply of office equipment including Desktop computers, Laptops, Photocopiers and Projectors",,Uganda,2018-02-14,,,,"Supply of office equipment including Desktop computers, Laptops, Photocopiers and Projectors",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_a4451ac961ea298fbc52,proc_process_6e0c2be425c2a92caa3f,proc_release_1a11312807bc2b7a4dda,proc_ec9f7629fa438eff,World Bank,UG-PSFU-7176-CS-INDV,Consultancy services for cost analysis of the business licensing reforms and conducting training on the application of the standard cost model,,Uganda,2018-01-25,,,,Consultancy services for cost analysis of the business licensing reforms and conducting training on the application of the standard cost model,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_aa89acfd62bda5a79730,proc_process_5344c40f20aeea212658,proc_release_1abde6a8d8527b361c8e,proc_e5fca4f5204d4488,World Bank,UG-NARO-17700-GO-RFQ,Supply of Microbiological Equipment for SLM Laboratory,,Uganda,2017-11-20,,,,Supply of Microbiological Equipment for SLM Laboratory,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_4ebdaf9e1bd2eb0b3214,proc_process_ffa586d6737b2e03bd27,proc_release_e34ed9700bb333745b3e,proc_70d3e0ccdcb10aee,World Bank,UG-NARO-17705-GO-RFQ,Assorted Consumables for SLM,,Uganda,2017-11-20,,,,Assorted Consumables for SLM,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_7ef781a8680e18774c4b,proc_process_00597454ba590ee955e3,proc_release_46d64f75956a48f0a592,proc_01725e5d5967b08b,World Bank,KCCA-KIIDP2-15-16-00458,"Definition, Customization and Implementation of the City Address Model and KCCA Corporate/Enterprise GIS and Designing, Development and Implementation of the Computer Aided Property Valuation and Property Rates Management System",Kampala Capital City Authority,Uganda,2017-08-01,2017-09-28,,,"Definition, Customization and Implementation of the City Address Model and KCCA Corporate/Enterprise GIS and Designing, Development and Implementation of the Computer Aided Property Valuation and Property Rates Management System",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_ed00db91feb593825598,proc_process_778dcdc2ce7a3608315a,proc_release_7dbb1313dc8cf2d89e61,proc_55dc97b604bbf937,World Bank,,,"Ministry of Agriculture, Animal Industry and Fisheries",Uganda,2017-06-05,,,,,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_789a275e1d41f59a66fb,proc_process_f4f9512537632b3c5bc9,proc_release_e0fa4e89b703558c28ab,proc_55e280c2ebfd6e28,World Bank,UG-MWE-9983-CS-QCBS,Consultancy services for Upgrade and Accreditation of National Laboratory,Ministry of Water and Environment,Uganda,2017-04-18,2017-04-17,,,Consultancy services for Upgrade and Accreditation of National Laboratory,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_934367c3545ec6a39e78,proc_process_df93c55e5da0f9e9cf20,proc_release_aa2b3f0b475c2ee490d3,proc_4e18b3bbd24da3aa,World Bank,MWE/SPLS/14-15/00309A,LOT III: SUPPLY AND INSTALLATION OF REFRIGERATOR – SAMPLE STORAGE (TWO No.) AND REFRIGERATOR –STANDARDS STORAGE (TWO No.),,Uganda,2016-03-14,,,,LOT III: SUPPLY AND INSTALLATION OF REFRIGERATOR – SAMPLE STORAGE (TWO No.) AND REFRIGERATOR –STANDARDS STORAGE (TWO No.),,,Roche,mfr_5f29c28d0eca,EXPLICIT_ALIAS,85.0,,,,explicit_notice_text,55.0,MANUFACTURER_ONLY,manufacturer explicitly named,Assess the named manufacturer's product fit and potential Faram representation route.
proc_item_6d490c7a822dbc813fe3,proc_process_6954625232540168b427,proc_release_c3586c9453ce7469a60b,proc_5bbdcee2de4c7ca8,World Bank,MWE/SPLS/14-15/00309A,LOT V: SUPPLY AND DEMONSTRATING USE OF FIELD SAMPLING EQUIPMENT (FOURTEEN no.),,Uganda,2016-03-14,,,,LOT V: SUPPLY AND DEMONSTRATING USE OF FIELD SAMPLING EQUIPMENT (FOURTEEN no.),,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_e82205837cc20f900d71,proc_process_0d1a9f259ba53e89dd48,proc_release_db73176f5b96e7318286,proc_58050b3eead7500f,World Bank,MEMD/CONS/2015-2016/00348/ERT III,Consultancy Services for Environmental and Social Impact Assessment (ESIA) of the Impact of the Isimba Hydropower Project on the Kalagala Offset Area,Ministry of Energy and Mineral Development,Uganda,2015-12-15,,,,Consultancy Services for Environmental and Social Impact Assessment (ESIA) of the Impact of the Isimba Hydropower Project on the Kalagala Offset Area,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_bf77b76187e0fa0d22dd,proc_process_7bb813a4021af1df96c3,proc_release_aea240464498586a156a,proc_45e1b83d104e4e07,World Bank,MOES/SUPPLS/14-15/00053,"PRINTING, SUPPLY AND DELIVERY OF 753,135 COPIES OF EARLY GRADE READING INSTRUCTIONAL MATERIALS AND 81,000 COPIES OF TEACHER AND INSTRUCTOR, EDUCATION AND TRAINING (TIET) MODULES.","Ministry of Education, Science, Technology and sports,",Uganda,2015-12-09,,,,"PRINTING, SUPPLY AND DELIVERY OF 753,135 COPIES OF EARLY GRADE READING INSTRUCTIONAL MATERIALS AND 81,000 COPIES OF TEACHER AND INSTRUCTOR, EDUCATION AND TRAINING (TIET) MODULES.",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_ce34904614cb94722223,proc_process_ff40f6b604c9b77cd342,proc_release_dd72929530b8f2749722,proc_0bc471e53a6f8fc1,World Bank,MOES/SUPPLS/14-15/00055,SUPPLY OF HEARING IMPAIRMENT ASSISTIVE DEVICE AND EAR MOULDS FOR LEARNERS,"Ministry of Education, Science, Technology and Sports",Uganda,2015-12-01,,,,SUPPLY OF HEARING IMPAIRMENT ASSISTIVE DEVICE AND EAR MOULDS FOR LEARNERS,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_43f2dc10bdc0fe397bcf,proc_process_9d7fdc3af606dd38db7a,proc_release_0c1b29b798809a9c2d4f,proc_476e202648a03c97,World Bank,MOES/ SRVCS/2014-2015/00127,CONSULTANCY SERVICES TO REVISE THE EDUCATION AND SPORTS SECTOR STRATEGIC PLAN (ESSP),"Ministry of Education, Science, Technology and Sports",Uganda,2015-12-01,,,,CONSULTANCY SERVICES TO REVISE THE EDUCATION AND SPORTS SECTOR STRATEGIC PLAN (ESSP),,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_7d9bc1a2230087cec64e,proc_process_f27b8f405ce40b2b06fc,proc_release_c318395ef1357b2e22d2,proc_cb2f0832ea6cc81b,World Bank,MWE/SVCS/15-16/00020,"CONSULTANCY SERVICES FOR UPGRADING TO A NATIONAL WATER QUALITY REFERENCE STATUS THE LABORATORY AT THE DIRECTORATE OF WATER RESOURCES MANAGEMENT, MINISTRY OF WATER & ENVIRONMENT",The Ministry of Water and Environment,Uganda,2015-11-11,,,,"CONSULTANCY SERVICES FOR UPGRADING TO A NATIONAL WATER QUALITY REFERENCE STATUS THE LABORATORY AT THE DIRECTORATE OF WATER RESOURCES MANAGEMENT, MINISTRY OF WATER & ENVIRONMENT",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_799fa8931bf3280d3978,proc_process_4dfcd50a06ef3161dba7,proc_release_a1c1722ba1af397ed653,proc_ba72caa2a5a3a900,World Bank,MWE/SVCS/15-16/00021,"CONSULTANCY SERVICES FOR ACCREDITATION OF THE NATIONAL WATER QUALITY REFERENCE LABORATORY AT THE DIRECTORATE OF WATER RESOURCES MANAGEMENT, MINISTRY OF WATER & ENVIRONMENT",The ministry of Water and Environment,Uganda,2015-11-11,,,,"CONSULTANCY SERVICES FOR ACCREDITATION OF THE NATIONAL WATER QUALITY REFERENCE LABORATORY AT THE DIRECTORATE OF WATER RESOURCES MANAGEMENT, MINISTRY OF WATER & ENVIRONMENT",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_120fa81b461dca6218e7,proc_process_e308b74cf877b41cb3ce,proc_release_3e3cc1d08b7ca4d06567,proc_77fc300043194647,World Bank,,,Ministry of Health,Uganda,2015-10-05,,,,,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_52106257a93d16e4a6c7,proc_process_7ff462578d1119160681,proc_release_08e33e25ba8c8c4fcd75,proc_86a7fe7f3692c263,World Bank,MOH/SUPLS/15-16/00103,"Supply of Solar Systems Spare Parts and Accessories for Health Centres in Buliisa, Moyo, Amolatar, Gulu, Soroti, Serere, Pader and Bududa Districts",Ministry of Health,Uganda,2015-09-07,,,,"Supply of Solar Systems Spare Parts and Accessories for Health Centres in Buliisa, Moyo, Amolatar, Gulu, Soroti, Serere, Pader and Bududa Districts",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_90c2a2061ea2b4e32474,proc_process_a057ed44b5c19161ef22,proc_release_18b6e36019c664ad3e3b,proc_00a9d839f832f991,World Bank,MOES/Services/2014-15/00123,Consultancy Services to Undertake a Comprehensive Energy Needs Assessment of Post Primary Institutions,"Ministry of Education, Science, Technology and Sports",Uganda,2015-07-01,,,,Consultancy Services to Undertake a Comprehensive Energy Needs Assessment of Post Primary Institutions,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_b598671e4dc7d6113289,proc_process_0d22ffbdb113047d75a0,proc_release_a734dbcc32dcd5d20de8,proc_d6d71724e53bcd62,World Bank,MOES/SUPPLS/14–15/00187,"Supply of 185 Motorcycles to the Ministry of Education, Science, Technology and Sports","Ministry of Education, Science, Technology and Sports",Uganda,2015-06-23,,,,"Supply of 185 Motorcycles to the Ministry of Education, Science, Technology and Sports",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_01a19afe6793fd89f757,proc_process_b2829223c8aeb51dee4b,proc_release_eb99e371983e0eeb821f,proc_e3bc5d14403e92dc,World Bank,MWE/CONS/14-15/00439,CONSULTANCY SERVICES FOR DEVELOPMENT OF A REDD STRATEGY FOR UGANDA S NATIONAL REDD PROGRAMME,Ministry of Water and Environment,Uganda,2015-05-15,,,,CONSULTANCY SERVICES FOR DEVELOPMENT OF A REDD STRATEGY FOR UGANDA S NATIONAL REDD PROGRAMME,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_a2205996f737c6d86473,proc_process_f9a1d1bf9815c2a326e8,proc_release_48494b51b0105de7e8e0,proc_04483c944eb51012,World Bank,MWE/SPLS/14-15/00309A,Invitation for Bids for the Purchase of Laboratory Equipment,Ministry of Water and Environment,Uganda,2015-05-14,,,,Invitation for Bids for the Purchase of Laboratory Equipment,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_702fd67539b6a0cc40d6,proc_process_3157bd1e9ad70d3138a6,proc_release_3aeb8f792bf2c4ca3091,proc_38da15d5bf407091,World Bank,,,"Ministry of Education, Science, Technology and Sports",Uganda,2015-05-13,,,,,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_c1a27743a52620c40da2,proc_process_a38960e7fa219577e34b,proc_release_3a42e6b26d373eac7a4f,proc_ef784217962818bf,World Bank,MWE/SPLS/14-15/00309,CONSULTING SERVICES FOR CONDUCTING A STUDY ON THE CONTRIBUTION OF WATER RESOURCES DEVELOPMENT AND ENVIRONMENTAL MANAGEMENT TO UGANDA’S ECONOMY,Ministry of Water and Environment,Uganda,2015-05-13,,,,CONSULTING SERVICES FOR CONDUCTING A STUDY ON THE CONTRIBUTION OF WATER RESOURCES DEVELOPMENT AND ENVIRONMENTAL MANAGEMENT TO UGANDA’S ECONOMY,,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
proc_item_b06406e5367ebb4e4cc8,proc_process_3f40f9fa0fb0bc83315a,proc_release_fa747564d78825077be3,proc_1d01b8dedb136001,World Bank,PSF/CEDP/CONS/14/15/00031,"Preparation of the Detailed Designs and Construction Supervision of Infrastructure facilities for the Hotel and Tourism Training Institute, Jinja, Uganda",Private Sector Foundation Uganda,Uganda,2014-12-19,,,,"Preparation of the Detailed Designs and Construction Supervision of Infrastructure facilities for the Hotel and Tourism Training Institute, Jinja, Uganda",,,,,,0.0,,,,,0.0,UNMATCHED,,Retain as unclassified procurement demand; improve notice specification evidence.
